id_reference;fournisseur;indice_client;autonomie_matiere;autonomie_quincaillerie;quantite_FAI;type_cycle;cycle_fil_rouge_1ere_commande;cycle_fil_rouge_recommande;NRC_fil_rouge_total;RC_fil_rouge;cycle_standard_1ere_commande;cycle_standard_recommande;NRC_standard_total;RC_standard;devise;date_affectation
40110;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
40110;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
40111;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
40111;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
39687;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;19/12/2016
39688;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;19/12/2016
41392;fournisseur_13;A00;TRUE;FALSE;40;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;10/02/2017
39689;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;19/12/2016
39690;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;19/12/2016
40112;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
40112;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
40113;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
40113;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
39691;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;19/12/2016
40884;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;25/01/2017
41189;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;08/02/2017
40114;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
42671;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;02/05/2017
40115;fournisseur_15;A00;TRUE;FALSE;10;Standard;55;60;0,041062492;0,003099339;0,000981273;0,001056755;0,028532393;0,001895555;devise_2;12/01/2017
41393;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;10/02/2017
40147;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;11/01/2017
40147;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;11/01/2017
40148;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;11/01/2017
40148;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;11/01/2017
40116;fournisseur_13;A00;TRUE;FALSE;20;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
40117;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;11/01/2017
40118;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;11/01/2017
41190;fournisseur_15;A00;TRUE;FALSE;10;Standard;55;60;0,041062492;0,004274311;0,000981273;0,001056755;0,028532393;0,002638643;devise_2;02/02/2017
41191;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,000687292;0,001102639;0,000821114;0,011096774;0,000421203;devise_1;08/02/2017
41192;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,000687292;0,001102639;0,000821114;0,011096774;0,000421203;devise_1;08/02/2017
40119;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
40120;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
40603;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;20/01/2017
40121;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
41724;fournisseur_15;A00;TRUE;FALSE;360;Standard;55;60;0,041062492;0,001239307;0,000981273;0,001056755;0,028532393;0,000751618;devise_2;10/03/2017
40122;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
41193;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;08/02/2017
41194;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;08/02/2017
40604;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;20/01/2017
40885;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;25/01/2017
40123;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;11/01/2017
41558;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;16/02/2017
41471;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;10/02/2017
40149;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
40149;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
40288;fournisseur_13;A00;TRUE;FALSE;20;Standard;37;25;0,018475073;0,00103931;0,001102639;0,000821114;0,011096774;0,000602886;devise_1;20/01/2017
40886;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;25/01/2017
40887;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;25/01/2017
40605;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;20/01/2017
40606;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;20/01/2017
40607;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;20/01/2017
40608;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;20/01/2017
40150;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;11/01/2017
40150;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;11/01/2017
40151;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001133341;0,001102639;0,000821114;0,011096774;0,000632687;devise_1;11/01/2017
40151;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001133341;0,001102639;0,000821114;0,011096774;0,000632687;devise_1;11/01/2017
40776;fournisseur_13;A00;TRUE;FALSE;20;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;20/01/2017
41332;fournisseur_13;A00;TRUE;FALSE;40;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;08/02/2017
40289;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,00103931;0,001102639;0,000821114;0,011096774;0,000602886;devise_1;20/01/2017
40290;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,00103931;0,001102639;0,000821114;0,011096774;0,000602886;devise_1;20/01/2017
40152;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;11/01/2017
40152;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;11/01/2017
40888;fournisseur_13;A00;TRUE;FALSE;20;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;25/01/2017
40153;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
40153;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
39692;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;19/12/2016
40291;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;20/01/2017
40154;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
40154;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
40777;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;20/01/2017
40609;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;20/01/2017
40292;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;20/01/2017
40778;fournisseur_13;A00;TRUE;FALSE;20;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;20/01/2017
40889;fournisseur_13;A00;TRUE;FALSE;20;Standard;37;25;0,018475073;0,00103931;0,001102639;0,000821114;0,011096774;0,000602886;devise_1;25/01/2017
40890;fournisseur_15;A00;TRUE;FALSE;2;Standard;55;60;0,041062492;0,001409334;0,000981273;0,001056755;0,028532393;0,00085099;devise_2;02/02/2017
41472;fournisseur_15;A00;TRUE;FALSE;10;Standard;55;60;0,041062492;0,001788521;0,000981273;0,001056755;0,028532393;0,001086118;devise_2;28/02/2017
41522;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;10/02/2017
41195;fournisseur_13;A00;TRUE;FALSE;30;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;08/02/2017
41523;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;10/02/2017
41524;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;16/02/2017
40891;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;25/01/2017
40155;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;11/01/2017
40892;fournisseur_13;A00;TRUE;FALSE;20;Standard;37;25;0,018475073;0,000687292;0,001102639;0,000821114;0,011096774;0,000421203;devise_1;25/01/2017
40893;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;25/01/2017
40894;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;25/01/2017
41196;fournisseur_13;A00;TRUE;FALSE;40;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;08/02/2017
41395;fournisseur_13;A00;TRUE;FALSE;70;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;15/03/2017
41092;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;27/01/2017
41197;fournisseur_15;A00;TRUE;FALSE;2;Standard;55;60;0,041062492;0,00174879;0,000981273;0,001056755;0,028532393;0,001056642;devise_2;02/02/2017
41397;fournisseur_13;A00;TRUE;FALSE;20;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;10/02/2017
41198;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;08/02/2017
40157;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
40895;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;25/01/2017
40124;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
40124;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
41199;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;08/02/2017
40896;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;25/01/2017
41525;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;16/02/2017
40897;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;25/01/2017
40898;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;25/01/2017
40899;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;25/01/2017
41337;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;08/02/2017
41987;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;15/03/2017
41429;fournisseur_13;A00;TRUE;FALSE;20;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;15/03/2017
40158;fournisseur_13;A00;TRUE;FALSE;40;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;11/01/2017
39737;fournisseur_13;A00;TRUE;FALSE;20;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;22/12/2016
40125;fournisseur_13;A00;TRUE;FALSE;50;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
40610;fournisseur_15;A00;TRUE;FALSE;10;Standard;55;60;0,041062492;0,00170071;0,000981273;0,001056755;0,028532393;0,001041401;devise_2;02/02/2017
40611;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;20/01/2017
40159;fournisseur_13;A00;TRUE;FALSE;20;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
41560;fournisseur_13;A00;TRUE;FALSE;20;Standard;37;25;0,018475073;0,000687292;0,001102639;0,000821114;0,011096774;0,000421203;devise_1;16/02/2017
40900;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;25/01/2017
41200;fournisseur_13;A00;TRUE;FALSE;20;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;08/02/2017
40901;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;25/01/2017
40902;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,000687292;0,001102639;0,000821114;0,011096774;0,000421203;devise_1;25/01/2017
41201;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,000687292;0,001102639;0,000821114;0,011096774;0,000421203;devise_1;08/02/2017
40903;fournisseur_13;A00;TRUE;FALSE;20;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;25/01/2017
41399;fournisseur_15;A00;TRUE;FALSE;10;Standard;55;60;0,041062492;0,002416924;0,000981273;0,001056755;0,028532393;0,001460096;devise_2;28/02/2017
41400;fournisseur_15;A00;TRUE;FALSE;10;Standard;55;60;0,041062492;0,002416924;0,000981273;0,001056755;0,028532393;0,001460096;devise_2;28/02/2017
41093;fournisseur_13;A00;TRUE;FALSE;20;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;27/01/2017
41094;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;27/01/2017
41095;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;27/01/2017
40160;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
40294;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;20/01/2017
40295;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;20/01/2017
41096;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;27/01/2017
40161;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
40162;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
40162;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
40296;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;20/01/2017
40297;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;20/01/2017
41202;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;08/02/2017
40163;fournisseur_13;A00;TRUE;FALSE;20;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
41097;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;27/01/2017
41098;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,000687292;0,001102639;0,000821114;0,011096774;0,000421203;devise_1;27/01/2017
41203;fournisseur_15;A00;TRUE;FALSE;1;Standard;55;60;0,041062492;0,001664076;0,000981273;0,001056755;0,028532393;0,001006899;devise_2;02/02/2017
41099;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;27/01/2017
40298;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;20/01/2017
40299;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;20/01/2017
40612;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;20/01/2017
40164;fournisseur_13;A00;TRUE;FALSE;120;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;11/01/2017
40164;fournisseur_13;A00;TRUE;FALSE;120;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;11/01/2017
41431;fournisseur_13;A00;TRUE;FALSE;20;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;10/02/2017
41432;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;10/02/2017
41474;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;10/02/2017
41401;fournisseur_13;A00;TRUE;FALSE;20;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;10/02/2017
41402;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;10/02/2017
41433;fournisseur_13;A00;TRUE;FALSE;60;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;10/02/2017
41434;fournisseur_13;A00;TRUE;FALSE;50;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;10/02/2017
41435;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;10/02/2017
41475;fournisseur_13;A00;TRUE;FALSE;20;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;10/02/2017
42595;fournisseur_13;A00;TRUE;FALSE;20;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;02/05/2017
41476;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;10/02/2017
41340;fournisseur_13;A00;TRUE;FALSE;220;Standard;37;25;0,018475073;0,001133341;0,001102639;0,000821114;0,011096774;0,000632687;devise_1;08/02/2017
41526;fournisseur_13;A00;TRUE;FALSE;20;Standard;37;25;0,018475073;0,001133341;0,001102639;0,000821114;0,011096774;0,000632687;devise_1;16/02/2017
41477;fournisseur_13;A00;TRUE;FALSE;20;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;10/02/2017
40165;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
40166;fournisseur_13;A00;TRUE;FALSE;10;Standard;57;45;0,058553666;0,006761525;0,001571848;0,001290323;0,035167155;0,003772421;devise_1;20/01/2017
40126;fournisseur_13;A00;TRUE;FALSE;20;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
40127;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
40127;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
40128;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
40128;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001266614;0,001102639;0,000821114;0,011096774;0,000705798;devise_1;11/01/2017
40129;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;11/01/2017
40129;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;11/01/2017
41403;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;10/02/2017
42676;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,001049275;0,001102639;0,000821114;0,011096774;0,00061394;devise_1;02/05/2017
40613;fournisseur_13;A00;TRUE;FALSE;10;Standard;37;25;0,018475073;0,00103931;0,001102639;0,000821114;0,011096774;0,000602886;devise_1;20/01/2017
