id_reference;fournisseur;rang_appro;indice_client;usine;priorite;type_cycle;date_emission_commande;quantite_commande;cycle_negocie;pourcentage_avancement_outillage;date_prev_livraison_outillage;date_reelle_livraison_outillage;pourcentage_avancement_prog;date_prev_livraison_prog;date_reelle_livraison_prog;pourcentage_avancement_indus;date_prev_livraison_indus;date_reelle_livraison_indus;type_lot;date_prev_fin_usinage;date_reelle_fin_usinage;lieu_TS;date_prev_fin_TS;date_reelle_fin_TS;date_prev_reception_QI_fournisseur;date_reelle_reception_QI_fournisseur;lieu_equipement;date_prev_fin_equipement;date_reelle_fin_equipement;date_expedition;quantite_expediee;date_livraison_contractuelle;date_livraison_previsionnelle_S;date_reception_effective;quantite_receptionnee;ecart_commande;date_livraison_contractuelle_initiale;date_liberation;etat_reference;date_creation_nomenclature_appro;date_reception_matiere_fournisseur;date_liberation_previsionelle;quantite_liberee;;;;;
19669;fournisseur_11;3;A00;usine_2;-;Speedshop;19/06/2014;11;22;;;;;;;100,00%;28/04/2014;13/05/2014;Lot3_Released;;;HYDE;;;;;;;;;55;03/09/2014;;03/09/2014;11;0;06/05/2014;04/09/2014;Stock disponible;;;;;;;;;
19669;fournisseur_11;2;A00;usine_2;-;Speedshop;19/06/2014;44;22;;;;;;;100,00%;28/04/2014;13/05/2014;Lot3_Released;;;HYDE;;;;;;;;25/07/2014;44;11/07/2014;28/07/2014;29/07/2014;33;11;06/05/2014;30/07/2014;Stock disponible;;;;;;;;;
19669;fournisseur_11;1;A00;usine_2;-;Speedshop;19/06/2014;55;22;;;;;;;100,00%;28/04/2014;13/05/2014;Lot3_Released;23/05/2014;26/05/2014;HYDE;03/06/2014;19/06/2014;;;;;;19/06/2014;11;06/05/2014;20/06/2014;23/06/2014;11;44;06/05/2014;24/06/2014;Stock disponible;;;;;;;;;
16170;fournisseur_11;1;A00;usine_2;-;Speedshop;03/06/2014;5;22;;;;;;;100,00%;28/04/2014;24/04/2014;Lot3_Released;05/05/2014;22/05/2014;HYDE;19/05/2014;13/06/2014;;;;;;17/06/2014;5;06/05/2014;16/06/2014;20/06/2014;5;0;06/05/2014;23/06/2014;Stock disponible;;;;;;;;;
16171;fournisseur_11;1;A00;usine_2;-;Speedshop;03/06/2014;5;22;;;;;;;100,00%;28/04/2014;24/04/2014;Lot3_Released;05/05/2014;22/05/2014;HYDE;19/05/2014;13/06/2014;;;;;;17/06/2014;5;06/05/2014;16/06/2014;20/06/2014;5;0;06/05/2014;24/06/2014;Stock disponible;;;;;;;;;
16907;fournisseur_12;1;A00;usine_1;-;Speedshop;22/07/2014;1;30;;;;;;;;;;Lot3_Released;;;NMF EUROPA;;;;;PE;;;08/10/2014;1;08/10/2014;10/10/2014;09/10/2014;1;0;30/07/2014;10/10/2014;Stock disponible;;;10/10/2014;;;;;;
16934;fournisseur_12;1;A00;usine_1;-;Speedshop;07/08/2014;2;30;;;;;;;;;;Lot3_Released;28/07/2014;29/07/2014;NMF EUROPA;;;;;;;;13/08/2014;2;22/08/2014;21/08/2014;20/08/2014;2;0;22/08/2014;02/09/2014;Stock disponible;;17/07/2014;02/09/2014;;;;;;
16661;fournisseur_12;1;A00;usine_1;-;Speedshop;22/07/2014;1;30;100;10/06/2014;10/06/2014;;10/06/2014;10/06/2014;;10/06/2014;10/06/2014;Lot3_Released;18/07/2014;18/07/2014;NMF EUROPA;;30/07/2014;;;PE;;;20/10/2014;1;05/11/2014;22/10/2014;24/10/2014;1;0;30/07/2014;28/10/2014;Stock disponible;;24/06/2014;28/10/2014;;;;;;
15945;fournisseur_12;1;A00;usine_2;-;Speedshop;14/04/2014;2;30;100;13/03/2014;21/03/2014;100;13/03/2014;21/03/2014;10000,00%;13/03/2014;21/03/2014;Lot3_Released;20/04/2014;;NMF EUROPA;;;;;;;;12/05/2014;2;23/04/2014;12/05/2014;15/05/2014;2;0;17/04/2014;19/05/2014;Stock disponible;;25/03/2014;19/05/2014;;;;;;
19263;fournisseur_12;1;B00;usine_1;-;Speedshop;22/07/2014;1;30;100;02/06/2014;02/06/2014;100;02/06/2014;02/06/2014;10000,00%;02/06/2014;02/06/2014;Lot3_Released;10/07/2014;10/07/2014;NMF EUROPA;21/07/2014;22/07/2014;;;PE;;;23/07/2014;1;30/07/2014;23/07/2014;25/07/2014;1;0;30/07/2014;15/12/2014;Stock disponible;;24/06/2014;15/12/2014;;;;;;
16912;fournisseur_12;1;A00;usine_1;-;Speedshop;22/07/2014;1;30;100;02/06/2014;02/06/2014;100;02/06/2014;02/06/2014;10000,00%;02/06/2014;02/06/2014;Lot3_Released;10/07/2014;11/07/2014;NMF EUROPA;21/07/2014;22/07/2014;;;PE;;;23/07/2014;1;30/07/2014;30/07/2014;25/07/2014;1;0;30/07/2014;29/07/2014;Stock disponible;;24/06/2014;29/07/2014;;;;;;
16913;fournisseur_12;1;A00;usine_1;-;Speedshop;22/07/2014;1;30;;;;;;;;;;Lot3_Released;10/07/2014;11/07/2014;NMF EUROPA;21/07/2014;22/07/2014;;;PE;;;23/07/2014;1;30/07/2014;30/07/2014;25/07/2014;1;0;30/07/2014;29/07/2014;Stock disponible;;24/06/2014;29/07/2014;;;;;;
16590;fournisseur_10;1;A00;usine_1;-;Speedshop;17/06/2014;12;50;;;;1;04/07/2014;14/07/2014;100,00%;18/07/2014;14/07/2014;Lot3_Released;15/08/2014;19/08/2014;Cyclone;25/08/2014;26/08/2014;;;;;;15/09/2014;12;22/08/2014;17/09/2014;17/09/2014;12;0;22/08/2014;22/09/2014;Stock disponible;;19/06/2014;24/09/2014;;;;;;
17391;fournisseur_12;3;A00;usine_2;-;Speedshop;05/09/2014;2;36;;;;;;;;;;Lot3_Released;03/10/2014;03/10/2014;NMF EUROPA;06/11/2014;06/11/2014;;;FIGEAC AERO;12/12/2014;;11/12/2014;2;19/12/2014;17/12/2014;18/12/2014;2;0;09/10/2014;19/12/2014;Stock disponible;;02/09/2014;19/12/2014;;;;;;
17391;fournisseur_12;2;A00;usine_2;-;Speedshop;05/09/2014;3;36;;;;;;;;;;Lot3_Released;03/10/2014;03/10/2014;NMF EUROPA;06/11/2014;06/11/2014;;;FIGEAC AERO;12/12/2014;;11/12/2014;1;19/12/2014;17/12/2014;17/12/2014;1;2;09/10/2014;19/01/2015;Stock disponible;;02/09/2014;19/01/2015;;;;;;
17391;fournisseur_12;1;A00;usine_2;-;Speedshop;05/09/2014;4;36;;;;;;;;;;Lot3_Released;;03/10/2014;NMF EUROPA;;17/10/2014;;24/10/2014;;;;31/10/2014;1;07/11/2014;04/11/2014;05/11/2014;1;3;09/10/2014;17/12/2014;Stock disponible;;02/09/2014;17/12/2014;;;;;;
17673;fournisseur_12;3;A00;usine_1;-;Speedshop;28/10/2014;24;40;;;;;;;;;;Lot3_Released;31/10/2014;20/10/2014;NMF EUROPA;19/11/2014;18/11/2014;;;FIGEAC AERO;;;18/12/2014;24;31/12/2014;31/12/2014;19/12/2014;24;0;08/12/2014;29/12/2014;Stock disponible;;16/10/2014;29/12/2014;;;;;;
17673;fournisseur_12;2;A00;usine_1;-;Speedshop;28/10/2014;35;40;;;;;;;;;;Lot3_Released;31/10/2014;20/10/2014;NMF EUROPA;19/11/2014;18/11/2014;;;FIGEAC AERO;08/12/2014;08/12/2014;09/12/2014;11;17/12/2014;12/12/2014;24/12/2014;11;24;08/12/2014;29/12/2014;Stock disponible;;16/10/2014;29/12/2014;;;;;;
17673;fournisseur_12;1;A00;usine_1;-;Speedshop;28/10/2014;36;40;;;;;;;;;;Lot3_Released;31/10/2014;20/10/2014;NMF EUROPA;19/11/2014;18/11/2014;;;FIGEAC AERO;03/12/2014;03/12/2014;03/12/2014;1;08/12/2014;08/12/2014;24/12/2014;1;35;08/12/2014;29/12/2014;Stock disponible;;16/10/2014;29/12/2014;;;;;;
17674;fournisseur_15;3;A00;usine_1;-;Speedshop;28/10/2014;29;40;;;;;;;;;;Lot3_Released;31/10/2014;20/10/2014;NMF EUROPA;19/11/2014;18/11/2014;10/12/2014;10/12/2014;FIGEAC AERO;24/12/2014;;21/01/2015;27;31/12/2014;30/01/2015;22/01/2015;27;2;08/12/2014;09/03/2015;Stock disponible;;;;27;;;;;
17674;fournisseur_15;2;A00;usine_1;-;Speedshop;28/10/2014;1;40;;;;;;;;;;Lot3_Released;31/10/2014;20/10/2014;NMF EUROPA;19/11/2014;18/11/2014;10/12/2014;10/12/2014;FIGEAC AERO;24/12/2014;;12/01/2015;1;31/12/2014;30/01/2015;13/01/2015;1;0;08/12/2014;13/01/2015;Stock disponible;;16/10/2014;13/01/2015;1;;;;;
17674;fournisseur_15;1;A00;usine_1;-;Speedshop;28/10/2014;45;40;;;;;;;;;;Lot3_Released;31/10/2014;20/10/2014;NMF EUROPA;19/11/2014;18/11/2014;;;FIGEAC AERO;03/12/2014;03/12/2014;03/12/2014;;08/12/2014;08/12/2014;08/12/2014;15;30;08/12/2014;12/12/2014;Stock disponible;;16/10/2014;12/12/2014;15;;;;;
17674;fournisseur_15;4;A00;usine_1;-;Speedshop;28/10/2014;2;40;100;;;1;;;100,00%;;;Lot3_Released;15/01/2015;15/01/2015;NMF EUROPA;27/01/2015;27/01/2015;10/12/2014;10/12/2014;FIGEAC AERO;10/02/2015;;05/02/2015;2;13/02/2015;13/02/2015;10/02/2015;2;0;08/12/2014;09/03/2015;Stock disponible;;;25/02/2015;2;;;;;
17675;fournisseur_15;2;A00;usine_1;-;Speedshop;28/10/2014;177;40;100;23/10/2014;23/10/2014;100;23/10/2014;23/10/2014;10000,00%;23/10/2014;23/10/2014;Lot3_Released;31/10/2014;20/10/2014;NMF EUROPA;19/11/2014;18/11/2014;10/02/2015;;FIGEAC AERO;28/04/2015;15/04/2015;24/04/2015;88;29/04/2015;29/04/2015;28/04/2015;88;;;29/04/2015;Stock disponible;;;;88;;;;;
17675;fournisseur_15;1;A00;usine_1;-;Speedshop;28/10/2014;267;40;100;;;100;;;10000,00%;;;Lot3_Released;31/10/2014;20/10/2014;NMF EUROPA;19/11/2014;18/11/2014;10/02/2015;10/02/2015;FIGEAC AERO;05/03/2015;;19/02/2015;90;09/03/2015;09/03/2015;20/02/2015;90;177;08/12/2014;23/02/2015;Stock disponible;;24/10/2014;23/02/2015;90;;;;;
17675;fournisseur_15;3;A00;usine_1;-;Speedshop;28/10/2014;89;40;0;;;0;;;0,00%;;;Lot3_Released;;;;;;;;;;;28/04/2015;89;29/04/2015;04/05/2015;29/04/2015;89;;;05/05/2015;Stock disponible;;;;89;;;;;
17676;fournisseur_12;1;A00;usine_1;-;Speedshop;28/10/2014;9;35;;;;;;;;;;Lot3_Released;31/10/2014;20/10/2014;NMF EUROPA;19/11/2014;18/11/2014;;;FIGEAC AERO;03/12/2014;03/12/2014;03/12/2014;;08/12/2014;08/12/2014;08/12/2014;9;0;01/12/2014;12/12/2014;Stock disponible;;17/09/2014;12/12/2014;;;;;;
19961;fournisseur_12;2;A00;usine_1;-;Speedshop;16/10/2014;3;40;;;;;;;;;;Lot3_Released;31/10/2014;20/10/2014;NMF EUROPA;19/11/2014;18/11/2014;;;FIGEAC AERO;03/12/2014;03/12/2014;09/12/2014;3;17/12/2014;12/12/2014;24/12/2014;3;0;15/12/2014;29/12/2014;Stock disponible;;17/09/2014;29/12/2014;;;;;;
19961;fournisseur_12;1;A00;usine_1;-;Speedshop;16/10/2014;4;40;;;;;;;;;;Lot3_Released;31/10/2014;20/10/2014;NMF EUROPA;19/11/2014;18/11/2014;;;FIGEAC AERO;03/12/2014;03/12/2014;09/12/2014;1;08/12/2014;08/12/2014;24/12/2014;1;3;15/12/2014;29/12/2014;Stock disponible;;17/09/2014;29/12/2014;;;;;;
17497;fournisseur_9;1;A00;usine_1;-;Speedshop;16/09/2014;9;20;;;;100;08/10/2014;08/10/2014;10000,00%;08/10/2014;08/10/2014;Lot3_Released;08/10/2014;13/10/2014;HCL;20/10/2014;20/10/2014;;;Detail;;;23/10/2014;9;10/10/2014;28/10/2014;28/10/2014;9;0;10/10/2014;28/10/2014;Stock disponible;;01/10/2014;04/11/2014;;;;;;
17316;fournisseur_9;1;A00;usine_1;-;Speedshop;25/08/2014;3;25;100;01/09/2014;01/09/2014;100;01/09/2014;01/09/2014;10000,00%;03/09/2014;03/09/2014;Lot3_Released;09/09/2014;09/09/2014;HCL;16/09/2014;16/09/2014;;;;;;03/10/2014;3;25/09/2014;06/10/2014;08/10/2014;3;0;25/09/2014;09/10/2014;Stock disponible;;;15/10/2014;;;;;;
17317;fournisseur_9;1;A00;usine_1;-;Speedshop;25/08/2014;3;25;100;01/09/2014;01/09/2014;100;01/09/2014;01/09/2014;10000,00%;03/09/2014;03/09/2014;Lot3_Released;09/09/2014;09/09/2014;HCL;16/09/2014;16/09/2014;;;;;;03/10/2014;3;25/09/2014;06/10/2014;08/10/2014;3;0;25/09/2014;08/10/2014;Stock disponible;;;15/10/2014;;;;;;
17501;fournisseur_9;1;A00;usine_1;-;Speedshop;16/09/2014;5;20;;;;100;08/10/2014;08/10/2014;10000,00%;08/10/2014;08/10/2014;Lot3_Released;08/10/2014;10/10/2014;HCL;20/10/2014;17/10/2014;;;Detail;;;21/10/2014;5;10/10/2014;27/10/2014;24/10/2014;5;0;10/10/2014;06/11/2014;Stock disponible;;01/10/2014;31/10/2014;;;;;;
17503;fournisseur_9;1;A00;usine_1;-;Speedshop;16/09/2014;9;20;;;;100;08/10/2014;08/10/2014;10000,00%;08/10/2014;08/10/2014;Lot3_Released;08/10/2014;13/10/2014;HCL;20/10/2014;20/10/2014;;;Detail;;;22/10/2014;9;10/10/2014;28/10/2014;30/10/2014;9;0;10/10/2014;31/10/2014;Stock disponible;;01/10/2014;06/11/2014;;;;;;
17504;fournisseur_12;2;A00;usine_1;-;Speedshop;07/10/2014;7;30;;;;;;;;;;Lot3_Released;;02/10/2014;NMF EUROPA;21/10/2014;21/10/2014;;;;;;24/10/2014;7;31/10/2014;31/10/2014;31/10/2014;7;0;14/10/2014;03/11/2014;Stock disponible;;;03/11/2014;;;;;;
17504;fournisseur_12;1;A00;usine_1;-;Speedshop;07/10/2014;8;30;;;;;;;;;;Lot3_Released;;;;21/10/2014;21/10/2014;;;;;;24/10/2014;1;14/10/2014;31/10/2014;03/11/2014;1;7;14/10/2014;03/11/2014;Stock disponible;;;03/11/2014;;;;;;
17323;fournisseur_9;1;A00;usine_1;-;Speedshop;25/08/2014;6;25;100;01/09/2014;01/09/2014;100;01/09/2014;01/09/2014;10000,00%;03/09/2014;03/09/2014;Lot3_Released;09/09/2014;09/09/2014;HCL;16/09/2014;16/09/2014;;;;;;;;25/09/2014;01/10/2014;01/10/2014;6;0;25/09/2014;08/10/2014;Stock disponible;;;08/10/2014;;;;;;
17776;fournisseur_9;2;A00;usine_1;-;Speedshop;29/10/2014;3;20;100;;;100;24/11/2014;24/11/2014;10000,00%;24/11/2014;24/11/2014;Lot3_Released;05/12/2014;03/12/2014;HCL;13/12/2014;16/12/2014;;;Detail;;;17/12/2014;3;25/11/2014;19/12/2014;19/12/2014;3;0;25/11/2014;29/12/2014;Stock disponible;;26/11/2014;26/12/2014;;;;;;
17776;fournisseur_9;1;A00;usine_1;-;Speedshop;29/10/2014;8;20;100;28/10/2014;28/10/2014;100;28/10/2014;28/10/2014;10000,00%;28/10/2014;28/10/2014;Lot3_Released;09/11/2014;09/11/2014;HCL;17/11/2014;19/11/2014;;;Detail;;;21/11/2014;5;25/11/2014;25/11/2014;26/11/2014;5;3;25/11/2014;27/11/2014;Stock disponible;;31/10/2014;03/12/2014;;;;;;
17324;fournisseur_9;1;A00;usine_1;-;Speedshop;25/08/2014;3;25;100;01/09/2014;01/09/2014;100;01/09/2014;01/09/2014;10000,00%;03/09/2014;03/09/2014;Lot3_Released;11/09/2014;11/09/2014;HCL;22/09/2014;22/09/2014;;;Detail;;;;;25/09/2014;13/10/2014;06/10/2014;3;0;25/09/2014;20/11/2014;Stock disponible;;;24/11/2014;;;;;;
17777;fournisseur_9;1;A00;usine_1;-;Speedshop;29/10/2014;5;20;100;28/10/2014;28/10/2014;100;28/10/2014;28/10/2014;10000,00%;28/10/2014;28/10/2014;Lot3_Released;09/11/2014;09/11/2014;HCL;17/11/2014;19/11/2014;;;Detail;;;21/11/2014;5;25/11/2014;25/11/2014;26/11/2014;5;0;25/11/2014;27/11/2014;Stock disponible;;31/10/2014;03/12/2014;;;;;;
17745;fournisseur_9;1;A00;usine_2;-;Speedshop;22/10/2014;8;20;;;;100;19/10/2014;19/10/2014;10000,00%;28/10/2014;28/10/2014;Lot3_Released;30/10/2014;28/10/2014;HCL;08/11/2014;07/11/2014;;;Detail;;;12/11/2014;8;15/11/2014;14/11/2014;14/11/2014;8;0;15/11/2014;18/11/2014;Stock disponible;;22/10/2014;21/11/2014;;;;;;
17683;fournisseur_12;1;A00;usine_1;-;Speedshop;28/10/2014;6;35;;;;;;;;;;Lot3_Released;31/10/2014;20/10/2014;NMF EUROPA;19/11/2014;18/11/2014;;;FIGEAC AERO;16/12/2014;09/12/2014;12/12/2014;6;15/12/2014;15/12/2014;22/12/2014;6;0;01/12/2014;29/12/2014;Stock disponible;;16/10/2014;29/12/2014;;;;;;
22768;fournisseur_5;1;-;;-;;;;;0;;;0;;;0,00%;;;;;;;;;;;;;;;;;;;;0;;;Annulée;;;;;;;;;
22768;fournisseur_29;1;-;;-;Speedshop;06/10/2015;12;28;100;16/10/2015;16/10/2015;100;16/10/2015;16/10/2015;10000,00%;16/10/2015;16/10/2015;;21/10/2015;21/10/2015;;;;;;;;;28/10/2015;9;29/10/2015;29/10/2015;29/10/2015;9;;22/10/2015;23/11/2015;Stock disponible;;;02/11/2015;9;;;;;
22768;fournisseur_29;2;-;;-;Speedshop;06/10/2015;3;28;100;16/10/2015;16/10/2015;100;16/10/2015;16/10/2015;10000,00%;16/10/2015;16/10/2015;;21/10/2015;21/10/2015;;;;;;;;;;;29/10/2015;05/11/2015;05/11/2015;3;;22/10/2015;11/01/2016;Stock disponible;;;12/11/2015;3;;;;;
31188;fournisseur_15;1;A00;usine_2;-;Speedshop;31/05/2016;1;60;0;;;0;;;10000,00%;01/06/2016;30/05/2016;Lot3_Released;13/06/2016;13/06/2016;NMF;24/06/2016;02/07/2016;06/06/2016;;MECFOND;;;04/07/2016;1;04/07/2016;06/07/2016;06/07/2016;1;;04/07/2016;06/07/2016;Stock disponible;;;11/07/2016;1;;28/06/2016;02/07/2016;;
31270;fournisseur_15;1;A00;usine_2;-;Speedshop;31/05/2016;1;60;0;;;0;;;10000,00%;01/06/2016;30/05/2016;Lot3_Released;13/06/2016;13/06/2016;NMF;24/06/2016;02/07/2016;06/06/2016;;MECFOND;;;04/07/2016;1;04/07/2016;06/07/2016;06/07/2016;1;;04/07/2016;07/07/2016;Stock disponible;;;11/07/2016;1;;29/06/2016;02/07/2016;;
15299;fournisseur_22;2;B00;usine_1;-;Speedshop;03/11/2014;1;30;100;31/10/2014;05/11/2014;100;05/11/2014;06/11/2014;10000,00%;18/11/2014;02/12/2014;Lot3_Released;18/11/2014;02/12/2014;AMF;12/12/2014;08/01/2015;;;;;;07/01/2015;1;11/12/2014;13/01/2015;12/01/2015;1;0;11/12/2014;06/02/2015;Stock disponible;;17/11/2014;19/01/2015;1;;;;;
15299;fournisseur_22;1;B00;usine_1;-;Speedshop;03/11/2014;2;30;100;31/10/2014;05/11/2014;100;05/11/2014;06/11/2014;10000,00%;18/11/2014;02/12/2014;Lot3_Released;18/11/2014;02/12/2014;AMF;12/12/2014;12/12/2014;;;;;;19/12/2014;1;11/12/2014;22/12/2014;22/12/2014;1;1;11/12/2014;23/12/2014;Stock disponible;;17/11/2014;18/12/2014;1;;;;;
17728;fournisseur_9;1;A00;usine_2;-;Speedshop;22/10/2014;5;20;;;;100;19/10/2014;19/10/2014;10000,00%;28/10/2014;28/10/2014;Lot3_Released;30/10/2014;28/10/2014;HCL;08/11/2014;07/11/2014;;;Detail;;;13/11/2014;5;15/11/2014;14/11/2014;25/11/2014;5;0;15/11/2014;28/11/2014;Stock disponible;;22/10/2014;02/12/2014;;;;;;
17650;fournisseur_23;1;A00;usine_1;-;Speedshop;06/10/2014;2;30;100;16/10/2014;16/10/2014;100;15/10/2014;16/10/2014;10000,00%;22/10/2014;29/10/2014;Lot3_Released;05/11/2014;05/11/2014;AMF;11/11/2014;14/11/2014;;;;;;18/11/2014;2;14/11/2014;21/11/2014;21/11/2014;2;0;14/11/2014;21/11/2014;Stock disponible;;28/10/2014;28/11/2014;;;;;;
17737;fournisseur_9;1;A00;usine_2;-;Speedshop;29/10/2014;5;20;100;28/10/2014;28/10/2014;100;28/10/2014;28/10/2014;10000,00%;28/10/2014;28/10/2014;Lot3_Released;09/11/2014;09/11/2014;HCL;17/11/2014;19/11/2014;;;Detail;;;21/11/2014;5;25/11/2014;25/11/2014;26/11/2014;5;0;25/11/2014;27/11/2014;Stock disponible;;31/10/2014;03/12/2014;;;;;;
17709;fournisseur_9;1;A00;usine_2;-;Speedshop;22/10/2014;5;20;;;;100;19/10/2014;19/10/2014;10000,00%;28/10/2014;28/10/2014;Lot3_Released;30/10/2014;28/10/2014;HCL;08/11/2014;07/11/2014;;;Detail;;;13/11/2014;5;15/11/2014;14/11/2014;25/11/2014;5;0;15/11/2014;27/11/2014;Stock disponible;;22/10/2014;02/12/2014;;;;;;
17652;fournisseur_23;1;A00;usine_1;-;Speedshop;06/10/2014;2;30;100;16/10/2014;16/10/2014;100;15/10/2014;16/10/2014;10000,00%;22/10/2014;29/10/2014;Lot3_Released;05/11/2014;05/11/2014;AMF;11/11/2014;14/11/2014;;;;;;18/11/2014;2;14/11/2014;21/11/2014;21/11/2014;2;0;14/11/2014;21/11/2014;Stock disponible;;28/10/2014;28/11/2014;;;;;;
17748;fournisseur_23;1;A00;usine_1;-;Speedshop;27/10/2014;4;30;100;28/10/2014;28/10/2014;100;29/10/2014;29/10/2014;10000,00%;11/11/2014;18/11/2014;Lot3_Released;12/11/2014;20/11/2014;AMF;04/12/2014;08/12/2014;;;;;;09/12/2014;4;05/12/2014;12/12/2014;11/12/2014;4;0;05/12/2014;15/12/2014;Stock disponible;;10/11/2014;12/12/2014;;;;;;
17509;fournisseur_9;1;A00;usine_1;-;Speedshop;16/09/2014;7;20;;;;100;08/10/2014;08/10/2014;10000,00%;08/10/2014;08/10/2014;Lot3_Released;08/10/2014;14/10/2014;HCL;20/10/2014;20/10/2014;;;Detail;;;22/10/2014;7;10/10/2014;28/10/2014;28/10/2014;7;0;10/10/2014;31/10/2014;Stock disponible;;01/10/2014;04/11/2014;;;;;;
26195;fournisseur_16;1;-;;-;Speedshop;13/11/2015;2;12;0;;;0;;;0,00%;;;;;;;;;;;;;;19/11/2015;2;25/11/2015;25/11/2015;24/11/2015;2;0;18/11/2015;01/12/2015;Stock disponible;;;;2;;;;;
26149;fournisseur_16;1;-;;-;Speedshop;13/11/2015;2;12;0;;;0;;;0,00%;;;;;;;;;;;;;;19/11/2015;2;25/11/2015;25/11/2015;24/11/2015;2;0;18/11/2015;27/11/2015;Stock disponible;;;;2;;;;;
26150;fournisseur_16;1;-;;-;Speedshop;13/11/2015;4;12;0;;;0;;;0,00%;;;;;;;;;;;;;;19/11/2015;2;25/11/2015;25/11/2015;24/11/2015;4;0;18/11/2015;03/12/2015;Stock disponible;;;;4;;;;;
26151;fournisseur_16;1;-;;-;Speedshop;13/11/2015;2;12;0;;;0;;;0,00%;;;;;;;;;;;;;;19/11/2015;2;25/11/2015;25/11/2015;24/11/2015;2;0;18/11/2015;30/11/2015;Stock disponible;;;;2;;;;;
26196;fournisseur_16;1;-;;-;Speedshop;13/11/2015;16;12;0;;;0;;;0,00%;;;;;;;;;;;;;;19/11/2015;16;25/11/2015;25/11/2015;25/11/2015;16;0;18/11/2015;08/12/2015;Stock disponible;;;;16;;;;;
26153;fournisseur_16;1;-;;-;Speedshop;13/11/2015;4;12;0;;;0;;;0,00%;;;;;;;;;;;;;;19/11/2015;4;25/11/2015;25/11/2015;24/11/2015;4;0;18/11/2015;03/12/2015;Stock disponible;;;;4;;;;;
26154;fournisseur_16;1;-;;-;Speedshop;13/11/2015;2;12;0;;;0;;;0,00%;;;;;;;;;;;;;;19/11/2015;2;25/11/2015;25/11/2015;25/11/2015;2;0;18/11/2015;08/12/2015;Stock disponible;;;;2;;;;;
26155;fournisseur_16;1;-;;-;Speedshop;13/11/2015;2;12;0;;;0;;;0,00%;;;;;;;;;;;;;;19/11/2015;2;25/11/2015;25/11/2015;24/11/2015;2;0;18/11/2015;08/12/2015;Stock disponible;;;;2;;;;;
26156;fournisseur_16;1;-;;-;Speedshop;13/11/2015;2;12;0;;;0;;;0,00%;;;;;;;;;;;;;;19/11/2015;2;25/11/2015;25/11/2015;24/11/2015;2;0;18/11/2015;30/11/2015;Stock disponible;;;;2;;;;;
26197;fournisseur_16;1;-;;-;Speedshop;13/11/2015;2;12;0;;;0;;;0,00%;;;;;;;;;;;;;;19/11/2015;2;25/11/2015;25/11/2015;24/11/2015;2;0;18/11/2015;03/12/2015;Stock disponible;;;;2;;;;;
26158;fournisseur_16;1;-;;-;Speedshop;13/11/2015;2;12;0;;;0;;;0,00%;;;;;;;;;;;;;;19/11/2015;2;25/11/2015;25/11/2015;24/11/2015;2;0;18/11/2015;03/12/2015;Stock disponible;;;;2;;;;;
26159;fournisseur_16;1;-;;-;Speedshop;13/11/2015;4;12;0;;;0;;;0,00%;;;;;;;;;;;;;;19/11/2015;2;25/11/2015;25/11/2015;24/11/2015;4;0;18/11/2015;08/12/2015;Stock disponible;;;;4;;;;;
26160;fournisseur_16;1;-;;-;Speedshop;13/11/2015;2;12;0;;;0;;;0,00%;;;;;;;;;;;;;;19/11/2015;2;25/11/2015;25/11/2015;24/11/2015;2;0;18/11/2015;01/12/2015;Stock disponible;;;;2;;;;;
26161;fournisseur_16;1;-;;-;Speedshop;13/11/2015;2;12;0;;;0;;;0,00%;;;;;;;;;;;;;;19/11/2015;2;25/11/2015;25/11/2015;24/11/2015;2;0;18/11/2015;30/11/2015;Stock disponible;;;;2;;;;;
26162;fournisseur_16;1;-;;-;Speedshop;13/11/2015;6;12;0;;;0;;;0,00%;;;;;;;;;;;;;;19/11/2015;6;25/11/2015;25/11/2015;24/11/2015;6;0;18/11/2015;30/11/2015;Stock disponible;;;;2;;;;;
26163;fournisseur_16;1;-;;-;Speedshop;13/11/2015;2;12;0;;;0;;;0,00%;;;;;;;;;;;;;;19/11/2015;2;25/11/2015;25/11/2015;24/11/2015;2;0;18/11/2015;01/12/2015;Stock disponible;;;;2;;;;;
26199;fournisseur_16;1;-;;-;Speedshop;13/11/2015;2;12;0;;;0;;;0,00%;;;;;;;;;;;;;;19/11/2015;2;25/11/2015;25/11/2015;24/11/2015;2;0;18/11/2015;03/12/2015;Stock disponible;;;;2;;;;;
26200;fournisseur_16;1;-;;-;Speedshop;13/11/2015;4;12;0;;;0;;;0,00%;;;;;;;;;;;;;;19/11/2015;4;25/11/2015;25/11/2015;24/11/2015;4;0;18/11/2015;03/12/2015;Stock disponible;;;;4;;;;;
26166;fournisseur_16;1;-;;-;Speedshop;13/11/2015;4;12;0;;;0;;;0,00%;;;;;;;;;;;;;;19/11/2015;4;25/11/2015;25/11/2015;24/11/2015;4;0;18/11/2015;08/12/2015;Stock disponible;;;;4;;;;;
27039;fournisseur_16;1;-;;-;Speedshop;04/01/2016;1;24;100;04/12/2015;05/12/2015;100;05/12/2015;06/12/2015;10000,00%;04/01/2016;05/01/2016;;15/01/2016;16/01/2016;HCL;23/01/2016;;;;;;;27/01/2016;3;03/02/2016;01/02/2016;01/02/2016;3;0;03/02/2016;05/02/2016;Stock disponible;;;;3;;;;;
