id_reference	type_reference	designation	programme	code_filiere	coeff_avion	longueur_piece_brut_mm	largeur_piece_brut_mm	epaisseur_brut_mm	debit_mm2	magasin	date_reception_OMP	date_besoin_client	date_transmission_proc	livrable	constituant	famille_code_filiere	norm_mat_inge	norm_mat_fab	indice_manufacturing	codes_protections	avion_impacte_pp	complexite_piece_pp	priorite_pp	indice_client_pp	classe_piece_ref_pp	procedes_speciaux_ind	cms_mat_pp	fournisseur_cmde	rang_appro	indice_client	usine	priorite	type_cycle	date_emission_commande	quantite_commande	cycle_negocie	date_prev_livraison_outillage	date_reelle_livraison_outillage	date_prev_livraison_prog	date_reelle_livraison_prog	date_prev_livraison_indus	date_reelle_livraison_indus	type_lot	date_prev_fin_usinage	date_reelle_fin_usinage	lieu_TS	date_prev_fin_TS	date_reelle_fin_TS	date_prev_reception_QI_fournisseur	date_reelle_reception_QI_fournisseur	lieu_equipement	date_prev_fin_equipement	date_reelle_fin_equipement	date_expedition	quantite_expediee	date_livraison_contractuelle	date_livraison_previsionnelle_S	date_reception_effective	quantite_receptionnee	ecart_commande	date_livraison_contractuelle_initiale	date_liberation	etat_reference	date_creation_nomenclature_appro	date_reception_matiere_fournisseur	date_liberation_previsionelle	quantite_liberee	fournisseur_achat	indice_client	autonomie_matiere	autonomie_quincaillerie	quantite_FAI	type_cycle_achat	cycle_fil_rouge_1ere_commande	cycle_fil_rouge_recommande	NRC_fil_rouge_total	RC_fil_rouge	cycle_standard_1ere_commande	cycle_standard_recommande	NRC_standard_total	RC_standard	devise	date_affectation
35030	PE	CADRE 41 (FS777) PAN SUP ARRIERE	programme_2	code_filiere_6	1	1660	375	38.09999847	622500	magasin_19	23/06/2016	04/07/2016	06/07/2016	TRUE	FALSE	famille_code_filiere_4	BAMS 516-003	BAMS 516-003	B	NA	P2_MSN5	NA	P1	A00	2	NA	B0BAMS516003K4-02	fournisseur_2	1	NA	NA	NA	Speedshop	21/07/2016	3	25	NA	NA	19/02/2016	16/02/2016	19/02/2016	16/02/2016	NA	NA	NA	MASA	08/09/2016	NA	NA	NA	NA	NA	NA	29/10/2016	3	19/09/2016	31/10/2016	31/10/2016	3	NA	25/08/2016	31/10/2016	Stock disponible	NA	NA	NA	3	fournisseur_2	A00	TRUE	FALSE	4	Speedshop	25	20	0.024398827	0.021215249	50	40	0.02111437	0.015155425	devise_1	18/07/2016
35031	PE	ANGLE  AFT LOW PANEL  FAIR STRUCT	programme_2	code_filiere_10	1	130	127	1.600000024	16510	magasin_14	23/06/2016	02/08/2016	24/06/2016	TRUE	FALSE	famille_code_filiere_1	AMS-QQ-A-250/5	AMS-QQ-A-250/5	A	A023	P2_MSN5	Low	P1	A00	3	BAPS 144-005/BAPS 188-001	B0QQA2505A0-04	fournisseur_13	1	NA	NA	NA	Standard	04/07/2016	5	47	NA	NA	NA	NA	18/08/2016	NA	NA	01/09/2016	NA	NA	27/09/2016	NA	NA	NA	MECAHERS	NA	NA	24/10/2016	5	07/09/2016	07/11/2016	07/11/2016	5	0	07/09/2016	07/11/2016	Stock disponible	NA	NA	NA	5	fournisseur_13	A00	TRUE	FALSE	5	Standard	37	25	0.018475073	0.00103931	74	50	0.011096774	6.02886e-4	devise_1	01/07/2016
35032	PE	ANGLE  AFT LOW PANEL  FAIR STRUCT	programme_2	code_filiere_10	1	130	127	1.600000024	16510	magasin_14	23/06/2016	02/08/2016	24/06/2016	TRUE	FALSE	famille_code_filiere_1	AMS-QQ-A-250/5	AMS-QQ-A-250/5	A	A023	P2_MSN5	Low	P1	A00	3	BAPS 144-005/BAPS 188-001	B0QQA2505A0-04	fournisseur_13	1	NA	NA	NA	Standard	04/07/2016	5	47	NA	NA	NA	NA	18/08/2016	NA	NA	01/09/2016	NA	NA	27/09/2016	NA	NA	NA	MECAHERS	NA	NA	21/10/2016	5	07/09/2016	08/11/2016	08/11/2016	5	0	07/09/2016	08/11/2016	Stock disponible	NA	NA	NA	5	fournisseur_13	A00	TRUE	FALSE	5	Standard	37	25	0.018475073	0.00103931	74	50	0.011096774	6.02886e-4	devise_1	01/07/2016
35033	PE	CADRE 37 (FS705.3) PAN SUP ARRIERE	programme_2	code_filiere_6	1	1660	370	38.09999847	614200	magasin_19	23/06/2016	04/07/2016	06/07/2016	TRUE	FALSE	famille_code_filiere_4	BAMS516-003	BAMS516-003	B	NA	P2_MSN5	NA	P1	A00	2	NA	B0BAMS516003K4-02	fournisseur_2	2	NA	NA	NA	Speedshop	21/07/2016	1	25	NA	NA	NA	NA	NA	NA	NA	04/10/2016	NA	MASA	14/10/2016	NA	NA	NA	NA	NA	NA	16/11/2016	1	19/09/2016	18/11/2016	18/11/2016	2	NA	25/08/2016	22/11/2016	Stock disponible	NA	NA	NA	2	fournisseur_2	A00	TRUE	FALSE	4	Speedshop	25	20	0.030498534	0.021215249	50	40	0.02111437	0.015155425	devise_1	18/07/2016
35033	PE	CADRE 37 (FS705.3) PAN SUP ARRIERE	programme_2	code_filiere_6	1	1660	370	38.09999847	614200	magasin_19	23/06/2016	04/07/2016	06/07/2016	TRUE	FALSE	famille_code_filiere_4	BAMS516-003	BAMS516-003	B	NA	P2_MSN5	NA	P1	A00	2	NA	B0BAMS516003K4-02	fournisseur_2	1	NA	NA	NA	Speedshop	21/07/2016	1	25	NA	NA	NA	NA	NA	NA	NA	04/10/2016	NA	MASA	14/10/2016	NA	NA	NA	NA	NA	NA	29/10/2016	1	19/09/2016	31/10/2016	31/10/2016	1	NA	25/08/2016	31/10/2016	Stock disponible	NA	NA	NA	1	fournisseur_2	A00	TRUE	FALSE	4	Speedshop	25	20	0.030498534	0.021215249	50	40	0.02111437	0.015155425	devise_1	18/07/2016
35034	PE	CADRE 45 (FS813.36) PAN SUP ARRIERE	programme_2	code_filiere_6	1	1660	375	38.09999847	622500	magasin_19	23/06/2016	04/07/2016	06/07/2016	TRUE	FALSE	famille_code_filiere_4	BAMS 516-003	BAMS 516-003	B	NA	P2_MSN5	NA	P1	A00	2	NA	B0BAMS516003K4-02	fournisseur_2	3	NA	NA	NA	Speedshop	21/07/2016	1	25	NA	NA	08/04/2016	07/04/2016	08/04/2016	07/04/2016	NA	NA	NA	MASA	08/09/2016	NA	NA	NA	NA	NA	NA	19/11/2016	1	19/09/2016	15/12/2016	19/12/2016	1	NA	25/08/2016	19/12/2016	Stock disponible	NA	NA	NA	1	fournisseur_2	A00	TRUE	FALSE	4	Speedshop	25	20	0.012199413	0.021215249	50	40	0.02111437	0.015155425	devise_1	18/07/2016
35034	PE	CADRE 45 (FS813.36) PAN SUP ARRIERE	programme_2	code_filiere_6	1	1660	375	38.09999847	622500	magasin_19	23/06/2016	04/07/2016	06/07/2016	TRUE	FALSE	famille_code_filiere_4	BAMS 516-003	BAMS 516-003	B	NA	P2_MSN5	NA	P1	A00	2	NA	B0BAMS516003K4-02	fournisseur_2	2	NA	NA	NA	Speedshop	21/07/2016	1	25	NA	NA	08/04/2016	07/04/2016	08/04/2016	07/04/2016	NA	NA	NA	MASA	08/09/2016	NA	NA	NA	NA	NA	NA	19/11/2016	1	19/09/2016	22/11/2016	22/11/2016	1	NA	25/08/2016	22/11/2016	Stock disponible	NA	NA	NA	1	fournisseur_2	A00	TRUE	FALSE	4	Speedshop	25	20	0.012199413	0.021215249	50	40	0.02111437	0.015155425	devise_1	18/07/2016
35040	PE	FITTING, TORQUE TUBE	programme_2	code_filiere_14	1	200	115	52.83000183	23000	magasin_1	23/06/2016	13/08/2016	23/06/2016	TRUE	FALSE	famille_code_filiere_4	BAMS 516-003	BAMS 516-003	NA	A025, A045	P2_MSN4	NA	P0	A00	2	BAPS: 144-005, 188-001, 176-002	B0BAMS516003K5-02	fournisseur_15	1	NA	NA	NA	Standard	05/07/2016	5	60	NA	NA	NA	NA	19/08/2016	NA	NA	02/09/2016	NA	NA	15/09/2016	NA	12/08/2016	NA	NA	NA	NA	13/09/2016	5	09/09/2016	13/09/2016	13/09/2016	5	0	23/09/2016	13/09/2016	Stock disponible	NA	NA	NA	5	fournisseur_15	A00	TRUE	FALSE	5	Standard	50	55	0.032846974	0.00404248	100	110	0.002488089	0.002488089	devise_2	29/06/2016
35044	PE	FITTING	programme_2	code_filiere_24	1	120	60	31.75	7200	magasin_14	23/06/2016	02/08/2016	24/06/2016	TRUE	FALSE	famille_code_filiere_4	AMS-QQ-A-250/12	AMS-QQ-A-250/12	A	A025/A047	P2_MSN5	Low	P1	A00	3	BAPS144-005/BAPS188-001/BAPS176-002/	B0QQA25012I4-02	fournisseur_15	1	NA	NA	NA	Standard	05/07/2016	5	60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26/08/2016	NA	NA	NA	NA	12/08/2016	5	22/08/2016	26/08/2016	26/08/2016	5	0	23/09/2016	26/08/2016	Stock disponible	NA	NA	NA	5	fournisseur_15	A00	TRUE	FALSE	5	Standard	50	55	0.011039319	0.001234697	100	110	7.51118e-4	7.51118e-4	devise_2	29/06/2016
35045	PE	FITTING	programme_2	code_filiere_24	1	120	60	31.75	7200	magasin_14	23/06/2016	02/08/2016	24/06/2016	TRUE	FALSE	famille_code_filiere_4	AMS-QQ-A-250/12	AMS-QQ-A-250/12	A	A025/A047	P2_MSN5	Low	P1	A00	3	BAPS144-005/BAPS188-001/BAPS176-002/	B0QQA25012I4-02	fournisseur_15	1	NA	NA	NA	Standard	05/07/2016	5	60	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26/08/2016	NA	NA	NA	NA	12/08/2016	5	22/08/2016	26/08/2016	26/08/2016	5	0	23/09/2016	26/08/2016	Stock disponible	NA	NA	NA	5	fournisseur_15	A00	TRUE	FALSE	5	Standard	50	55	0.011039319	0.001234697	100	110	7.51118e-4	7.51118e-4	devise_2	29/06/2016
35046	PE	ANGLE	programme_2	code_filiere_10	1	130	120	1.600000024	15600	magasin_14	23/06/2016	02/08/2016	24/06/2016	TRUE	FALSE	famille_code_filiere_1	AMS-QQ-A-250/5	AMS-QQ-A-250/5	A	A023	P2_MSN5	Low	P1	A00	3	BAPS 144-005/BAPS 188-001	B0QQA2505A0-04	fournisseur_13	1	NA	NA	NA	Standard	04/07/2016	5	47	NA	NA	NA	NA	18/08/2016	26/08/2016	NA	01/09/2016	NA	NA	27/09/2016	NA	NA	NA	MECAHERS	NA	NA	19/10/2016	5	07/09/2016	02/11/2016	02/11/2016	5	0	07/09/2016	02/11/2016	Stock disponible	NA	NA	NA	5	fournisseur_13	A00	TRUE	FALSE	5	Standard	37	25	0.018475073	0.00103931	74	50	0.011096774	6.02886e-4	devise_1	01/07/2016
35047	PE	ANGLE	programme_2	code_filiere_10	1	130	120	1.600000024	15600	magasin_14	23/06/2016	02/08/2016	24/06/2016	TRUE	FALSE	famille_code_filiere_1	AMS-QQ-A-250/5	AMS-QQ-A-250/5	A	A023	P2_MSN5	Low	P1	A00	3	BAPS 144-005/BAPS 188-001	B0QQA2505A0-04	fournisseur_13	1	NA	NA	NA	Standard	04/07/2016	5	47	NA	NA	NA	NA	18/08/2016	26/08/2016	NA	01/09/2016	NA	NA	27/09/2016	NA	NA	NA	MECAHERS	NA	NA	18/10/2016	5	15/11/2016	30/11/2016	30/11/2016	5	0	07/09/2016	30/11/2016	Stock disponible	NA	NA	NA	5	fournisseur_13	A00	TRUE	FALSE	5	Standard	37	25	0.018475073	0.00103931	74	50	0.011096774	6.02886e-4	devise_1	01/07/2016
35049	PE EQUIPEE	CHANNEL ASSY	programme_2	code_filiere_1	2	NA	NA	1.600000024	NA	magasin_4	23/06/2016	01/09/2016	06/07/2016	TRUE	FALSE	famille_code_filiere_1	AMS-QQ-A-250/4	AMS-QQ-A-250/4	A	A025	P2_MSN5	Low	P1	A00	2	BAPS 144-005 / BAPS 188-000	B0QQA2504A0-03	fournisseur_13	1	NA	NA	NA	Standard	21/07/2016	10	82	NA	NA	NA	NA	22/09/2016	NA	NA	06/10/2016	NA	NA	03/11/2016	NA	NA	NA	MECAHERS	NA	NA	05/01/2017	10	23/12/2016	06/01/2017	09/01/2017	10	NA	14/11/2016	09/01/2017	Stock disponible	NA	NA	NA	10	fournisseur_13	A00	TRUE	FALSE	10	Standard	58	25	0.193216188	0.001947391	116	50	0.086967742	8.89241e-4	devise_1	20/07/2016
35050	PE EQUIPEE	ANGLE ASSY	programme_2	code_filiere_1	1	220	100	1.600000024	22000	magasin_14	23/06/2016	12/08/2016	27/06/2016	TRUE	FALSE	famille_code_filiere_1	AMS-QQ-A-250/4	AMS-QQ-A-250/4	A	A025	P2_MSN5	NA	P1	A00	2	BAPS: 144-005, 188-001, 176-002	B0QQA2504A0-03	fournisseur_13	1	NA	NA	NA	Standard	01/07/2016	5	82	NA	NA	NA	NA	27/07/2016	NA	NA	25/08/2016	NA	NA	20/09/2016	NA	NA	NA	MECAHERS	NA	NA	06/04/2017	5	04/04/2017	04/04/2017	13/04/2017	5	NA	11/10/2016	13/04/2017	Stock disponible	NA	NA	NA	5	fournisseur_13	A00	TRUE	FALSE	5	Standard	58	25	0.193216188	0.002421998	116	50	0.086967742	0.001182764	devise_1	01/07/2016
35091	PE	SUPPORT, SENSOR, MLG DOOR	programme_2	code_filiere_16	2	NA	NA	38.09999847	NA	magasin_14	24/06/2016	02/08/2016	27/06/2016	TRUE	FALSE	famille_code_filiere_1	BAMS 516-003	BAMS 516-003	A	A025	P2_MSN5	Medium	P1	A00	3	BAPS 144-005 / BAPS 188-001 / BAPS 176-002	B0BAMS516003K4-02	fournisseur_15	1	NA	NA	NA	Standard	08/07/2016	10	60	NA	NA	NA	NA	25/08/2016	16/08/2016	NA	08/09/2016	29/07/2016	NA	21/09/2016	17/08/2016	NA	NA	NA	NA	NA	23/08/2016	10	31/08/2016	24/08/2016	24/08/2016	10	0	29/09/2016	24/08/2016	Stock disponible	NA	NA	NA	10	fournisseur_15	A00	TRUE	FALSE	10	Standard	50	55	0.032844332	0.001975902	100	110	0.021069059	0.001155564	devise_2	05/07/2016
35098	PE	FRAME GEAR BOX	programme_2	code_filiere_10	1	NA	NA	1.600000024	NA	magasin_14	24/06/2016	02/08/2016	27/06/2016	TRUE	FALSE	famille_code_filiere_1	AMS-QQ-A-250/5	AMS-QQ-A-250/5	A	A023	P2_MSN5	Low	P1	A00	2	BAPS 144-005 / BAPS 188-00	B0QQA2505A0-04	fournisseur_13	1	NA	NA	NA	Standard	11/07/2016	5	47	NA	NA	NA	NA	01/09/2016	NA	NA	15/09/2016	NA	NA	11/10/2016	NA	NA	NA	MECAHERS	NA	NA	06/12/2016	5	25/11/2016	08/12/2016	08/12/2016	5	0	14/09/2016	08/12/2016	Stock disponible	NA	NA	NA	5	fournisseur_13	A00	TRUE	FALSE	5	Standard	37	25	0.018475073	0.001104088	74	50	0.012316716	6.74817e-4	devise_1	07/07/2016
35099	PE	FRAME GEAR BOX	programme_2	code_filiere_10	1	NA	NA	1.600000024	NA	magasin_14	24/06/2016	02/08/2016	27/06/2016	TRUE	FALSE	famille_code_filiere_1	AMS-QQ-A-250/5	AMS-QQ-A-250/5	A	A023	P2_MSN5	Low	P1	A00	2	BAPS 144-005 / BAPS 188-00	B0QQA2505A0-04	fournisseur_13	1	NA	NA	NA	Standard	11/07/2016	5	47	NA	NA	NA	NA	01/09/2016	NA	NA	15/09/2016	NA	NA	11/10/2016	NA	NA	NA	MECAHERS	NA	NA	20/01/2017	5	06/01/2017	27/01/2017	27/01/2017	5	0	14/09/2016	27/01/2017	Stock disponible	NA	NA	NA	5	fournisseur_13	A00	TRUE	FALSE	5	Standard	37	25	0.018475073	0.001104088	74	50	0.012316716	6.74817e-4	devise_1	07/07/2016
35102	PE	H12 G	programme_2	code_filiere_14	1	782	NA	57.15000153	462553	magasin_4	27/06/2016	08/07/2016	14/09/2016	TRUE	FALSE	famille_code_filiere_4	BAMS 514-004	BAMS 514-004	A	A116	P2_MSN5	NA	P0	B00	1	BAPS 144-005 / BAPS 188-001 / BAPS 176-002 / BAPS 185-002 / BAPS 514-004	B0BAMS516003K5-04	fournisseur_15	1	A00	usine_1	NA	Standard	22/07/2016	5	105	NA	NA	NA	NA	NA	NA	Lot3_Released	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17/08/2016	1	22/08/2016	25/08/2016	25/08/2016	1	NA	19/12/2016	25/08/2016	Stock disponible	NA	NA	26/12/2016	1	fournisseur_15	A00	TRUE	FALSE	5	Standard	85	95	0.070293099	0.041030532	170	190	0.052177293	0.035197953	devise_2	20/07/2016
35102	PE	H12 G	programme_2	code_filiere_14	1	782	NA	57.15000153	462553	magasin_4	27/06/2016	08/07/2016	14/09/2016	TRUE	FALSE	famille_code_filiere_4	BAMS 514-004	BAMS 514-004	A	A116	P2_MSN5	NA	P0	B00	1	BAPS 144-005 / BAPS 188-001 / BAPS 176-002 / BAPS 185-002 / BAPS 514-004	B0BAMS516003K5-04	fournisseur_15	2	A00	usine_1	NA	Standard	22/07/2016	1	105	NA	NA	NA	NA	NA	NA	Lot3_Released	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	06/10/2016	1	09/09/2016	04/11/2016	04/11/2016	1	NA	19/12/2016	04/11/2016	Stock disponible	NA	NA	26/12/2016	1	fournisseur_15	A00	TRUE	FALSE	5	Standard	85	95	0.070293099	0.041030532	170	190	0.052177293	0.035197953	devise_2	20/07/2016
35102	PE	H12 G	programme_2	code_filiere_14	1	782	NA	57.15000153	462553	magasin_4	27/06/2016	08/07/2016	14/09/2016	TRUE	FALSE	famille_code_filiere_4	BAMS 514-004	BAMS 514-004	A	A116	P2_MSN5	NA	P0	B00	1	BAPS 144-005 / BAPS 188-001 / BAPS 176-002 / BAPS 185-002 / BAPS 514-004	B0BAMS516003K5-04	fournisseur_15	5	A00	usine_1	NA	Standard	22/07/2016	1	105	NA	NA	NA	NA	NA	NA	Lot3_Released	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20/12/2016	1	09/09/2016	03/01/2017	22/12/2016	1	NA	19/12/2016	22/12/2016	Stock disponible	NA	NA	26/12/2016	1	fournisseur_15	A00	TRUE	FALSE	5	Standard	85	95	0.070293099	0.041030532	170	190	0.052177293	0.035197953	devise_2	20/07/2016
35102	PE	H12 G	programme_2	code_filiere_14	1	782	NA	57.15000153	462553	magasin_4	27/06/2016	08/07/2016	14/09/2016	TRUE	FALSE	famille_code_filiere_4	BAMS 514-004	BAMS 514-004	A	A116	P2_MSN5	NA	P0	B00	1	BAPS 144-005 / BAPS 188-001 / BAPS 176-002 / BAPS 185-002 / BAPS 514-004	B0BAMS516003K5-04	fournisseur_15	3	A00	usine_1	NA	Standard	22/07/2016	1	105	NA	NA	NA	NA	NA	NA	Lot3_Released	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	02/12/2016	1	09/09/2016	06/12/2016	06/12/2016	1	NA	19/12/2016	06/12/2016	Stock disponible	NA	NA	26/12/2016	1	fournisseur_15	A00	TRUE	FALSE	5	Standard	85	95	0.070293099	0.041030532	170	190	0.052177293	0.035197953	devise_2	20/07/2016
35103	PE	H12 D	programme_2	code_filiere_14	1	782	NA	57.15000153	462553	magasin_4	27/06/2016	08/07/2016	14/09/2016	TRUE	FALSE	famille_code_filiere_4	BAMS 514-004	BAMS 514-004	A	A116	P2_MSN5	NA	P0	B00	1	BAPS 144-005 / BAPS 188-001 / BAPS 176-002 / BAPS 185-002 / BAPS 514-004	B0BAMS516003K5-04	fournisseur_15	5	A00	usine_1	NA	Standard	22/07/2016	1	105	NA	NA	NA	NA	NA	NA	Lot3_Released	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	09/09/2016	26/12/2016	23/12/2016	1	NA	19/12/2016	23/12/2016	Stock disponible	NA	NA	26/12/2016	1	fournisseur_15	A00	TRUE	FALSE	5	Standard	85	95	0.070293099	0.041030532	170	190	0.052177293	0.035197953	devise_2	20/07/2016
35103	PE	H12 D	programme_2	code_filiere_14	1	782	NA	57.15000153	462553	magasin_4	27/06/2016	08/07/2016	14/09/2016	TRUE	FALSE	famille_code_filiere_4	BAMS 514-004	BAMS 514-004	A	A116	P2_MSN5	NA	P0	B00	1	BAPS 144-005 / BAPS 188-001 / BAPS 176-002 / BAPS 185-002 / BAPS 514-004	B0BAMS516003K5-04	fournisseur_15	3	A00	usine_1	NA	Standard	22/07/2016	3	105	NA	NA	NA	NA	NA	NA	Lot3_Released	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25/10/2016	1	09/09/2016	04/11/2016	04/11/2016	1	NA	19/12/2016	04/11/2016	Stock disponible	NA	NA	26/12/2016	1	fournisseur_15	A00	TRUE	FALSE	5	Standard	85	95	0.070293099	0.041030532	170	190	0.052177293	0.035197953	devise_2	20/07/2016
35103	PE	H12 D	programme_2	code_filiere_14	1	782	NA	57.15000153	462553	magasin_4	27/06/2016	08/07/2016	14/09/2016	TRUE	FALSE	famille_code_filiere_4	BAMS 514-004	BAMS 514-004	A	A116	P2_MSN5	NA	P0	B00	1	BAPS 144-005 / BAPS 188-001 / BAPS 176-002 / BAPS 185-002 / BAPS 514-004	B0BAMS516003K5-04	fournisseur_15	4	A00	usine_1	NA	Standard	22/07/2016	2	105	NA	NA	NA	NA	NA	NA	Lot3_Released	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	02/12/2016	1	09/09/2016	06/12/2016	06/12/2016	1	NA	19/12/2016	06/12/2016	Stock disponible	NA	NA	26/12/2016	1	fournisseur_15	A00	TRUE	FALSE	5	Standard	85	95	0.070293099	0.041030532	170	190	0.052177293	0.035197953	devise_2	20/07/2016
35103	PE	H12 D	programme_2	code_filiere_14	1	782	NA	57.15000153	462553	magasin_4	27/06/2016	08/07/2016	14/09/2016	TRUE	FALSE	famille_code_filiere_4	BAMS 514-004	BAMS 514-004	A	A116	P2_MSN5	NA	P0	B00	1	BAPS 144-005 / BAPS 188-001 / BAPS 176-002 / BAPS 185-002 / BAPS 514-004	B0BAMS516003K5-04	fournisseur_15	1	A00	usine_1	NA	Standard	22/07/2016	5	105	NA	NA	NA	NA	NA	NA	Lot3_Released	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17/08/2016	1	22/08/2016	25/08/2016	25/08/2016	1	NA	19/12/2016	25/08/2016	Stock disponible	NA	NA	26/12/2016	1	fournisseur_15	A00	TRUE	FALSE	5	Standard	85	95	0.070293099	0.041030532	170	190	0.052177293	0.035197953	devise_2	20/07/2016
35104	PE	CADRE 39 (FS741) PAN SUP ARRIERE	programme_2	code_filiere_6	1	1660	375	38.09999847	622500	magasin_19	27/06/2016	04/07/2016	06/07/2016	TRUE	FALSE	famille_code_filiere_4	BAMS516-003	BAMS516-003	B	NA	P2_MSN5	NA	P0	A00	2	NA	B0BAMS516003K4-02	fournisseur_2	1	NA	NA	NA	Speedshop	21/07/2016	1	25	NA	NA	11/03/2016	23/03/2016	11/03/2016	23/03/2016	NA	NA	NA	MASA	08/09/2016	NA	NA	NA	NA	NA	NA	29/10/2016	1	19/09/2016	31/10/2016	31/10/2016	1	0	25/08/2016	31/10/2016	Stock disponible	NA	NA	NA	1	fournisseur_2	A00	TRUE	FALSE	4	Speedshop	25	20	0.012199413	0.021215249	50	40	0.009384164	0.015155425	devise_1	18/07/2016
35104	PE	CADRE 39 (FS741) PAN SUP ARRIERE	programme_2	code_filiere_6	1	1660	375	38.09999847	622500	magasin_19	27/06/2016	04/07/2016	06/07/2016	TRUE	FALSE	famille_code_filiere_4	BAMS516-003	BAMS516-003	B	NA	P2_MSN5	NA	P0	A00	2	NA	B0BAMS516003K4-02	fournisseur_2	3	NA	NA	NA	Speedshop	21/07/2016	1	25	NA	NA	11/03/2016	23/03/2016	11/03/2016	23/03/2016	NA	NA	NA	MASA	08/09/2016	NA	NA	NA	NA	NA	NA	22/11/2016	1	19/09/2016	18/11/2016	18/11/2016	1	NA	25/08/2016	18/11/2016	Stock disponible	NA	NA	NA	1	fournisseur_2	A00	TRUE	FALSE	4	Speedshop	25	20	0.012199413	0.021215249	50	40	0.009384164	0.015155425	devise_1	18/07/2016
35258	PE	Eclisse L15	programme_2	code_filiere_14	1	225	70	69.84999847	15750	magasin_4	29/06/2016	06/07/2016	01/07/2016	TRUE	FALSE	famille_code_filiere_4	BAMS516-006	BAMS516-006	A	A025	P2_MSN5	NA	P1	A00	2	BAPS: 144-005, 188-001, 176-002	B0BAMS516006S5-01	fournisseur_15	1	A00	usine_1	P1 FTV5	Speedshop	22/07/2016	5	50	NA	NA	NA	NA	31/08/2016	05/09/2016	Lot3_Released	09/09/2016	16/09/2016	GEB	21/09/2016	NA	01/09/2016	NA	USICAP	NA	NA	05/10/2016	5	29/09/2016	08/10/2016	08/10/2016	5	NA	29/09/2016	08/10/2016	Stock disponible	NA	NA	06/10/2016	5	fournisseur_15	A00	TRUE	FALSE	1	Speedshop	50	55	0.032844332	0.003649462	100	110	0.002178489	0.002178489	devise_2	20/07/2016
35260	PE EQUIPEE	BRACKET ASSY  HYDRAULIC	programme_2	code_filiere_10	1	155	85	1.600000024	13175	magasin_4	29/06/2016	07/07/2016	01/07/2016	TRUE	FALSE	famille_code_filiere_1	AMS-QQ-A-250/5	AMS-QQ-A-250/5	A	A025	P2_MSN5	NA	P1	A00	2	BAPS: 144-005, 188-001, 176-002	B0QQA2505A0-04	fournisseur_13	1	NA	NA	NA	Standard	06/07/2016	5	47	NA	NA	NA	NA	25/08/2016	NA	NA	29/08/2016	NA	NA	22/09/2016	NA	NA	NA	MECAHERS	NA	NA	25/11/2016	5	21/11/2016	29/11/2016	29/11/2016	5	0	09/09/2016	29/11/2016	Stock disponible	NA	NA	NA	5	fournisseur_13	A00	TRUE	FALSE	5	Standard	37	25	0.018475073	0.001313535	74	50	0.011096774	6.94068e-4	devise_1	05/07/2016
35261	PE EQUIPEE	BRACKET ASSY  HYDRAULIC	programme_2	code_filiere_10	1	95	70	1.269999981	6650	magasin_4	29/06/2016	07/07/2016	01/07/2016	TRUE	FALSE	famille_code_filiere_1	AMS-QQ-A-250/5	AMS-QQ-A-250/5	A	A025	P2_MSN5	NA	P1	A00	2	BAPS: 144-005, 188-000	B0QQA2505A0-02	fournisseur_13	1	NA	NA	NA	Standard	06/07/2016	5	47	NA	NA	NA	NA	25/08/2016	NA	NA	29/08/2016	NA	NA	22/09/2016	NA	NA	NA	MECAHERS	NA	NA	28/11/2016	5	25/11/2016	01/12/2016	01/12/2016	5	0	09/09/2016	01/12/2016	Stock disponible	NA	NA	NA	5	fournisseur_13	A00	TRUE	FALSE	5	Standard	37	25	0.018475073	0.001313535	74	50	0.011096774	6.94068e-4	devise_1	05/07/2016
35285	PE	AXE CHARNIERE	programme_1_WP4	code_filiere_13	2	180	150	10	27000	magasin_3	29/06/2016	06/07/2016	30/06/2016	TRUE	FALSE	famille_code_filiere_1	ASNA3406-4325	ASNA3406-4325	-	E01	P1_MSN1	High	P0	A00	2	NA	3231744325	fournisseur_3	1	A00	usine_1	NA	Speedshop	05/08/2016	10	15	NA	NA	NA	NA	NA	NA	Lot3_Released	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29/08/2016	10	25/08/2016	25/08/2016	31/08/2016	10	0	25/08/2016	07/09/2016	Stock disponible	NA	NA	NA	10	fournisseur_3	A00	TRUE	TRUE	10	Speedshop	15	15	0.007272727	0.002134897	30	30	0.0049266860000000004	0.001779238	devise_1	03/08/2016
